Gene,TCGA_Present,CGGA_Present,Is_Target
KDM4C,TRUE,TRUE,FALSE
DOCK8,TRUE,TRUE,FALSE
KANK1,TRUE,TRUE,FALSE
ELAVL2,TRUE,TRUE,FALSE
NCS1,TRUE,TRUE,FALSE
TESK1,TRUE,TRUE,FALSE
KCNT1,TRUE,TRUE,FALSE
CA9,TRUE,TRUE,FALSE
FUBP3,TRUE,TRUE,FALSE
TYRP1,TRUE,TRUE,FALSE
CREB3,TRUE,TRUE,FALSE
RGP1,TRUE,TRUE,FALSE
MPDZ,TRUE,TRUE,FALSE
LHX3,TRUE,TRUE,FALSE
DDX58,TRUE,TRUE,FALSE
EDF1,TRUE,TRUE,FALSE
PIP5K1B,TRUE,TRUE,FALSE
GLIS3,TRUE,TRUE,FALSE
BAG1,TRUE,TRUE,FALSE
RAPGEF1,TRUE,TRUE,FALSE
NPDC1,TRUE,TRUE,FALSE
APBA1,TRUE,TRUE,FALSE
SETX,TRUE,TRUE,FALSE
SH3GL2,TRUE,TRUE,FALSE
PTGDS,TRUE,TRUE,FALSE
ABCA2,TRUE,TRUE,FALSE
SHB,TRUE,TRUE,FALSE
UBE2R2,TRUE,TRUE,FALSE
ABHD17B,TRUE,TRUE,FALSE
EXOSC3,TRUE,TRUE,FALSE
ZFAND5,TRUE,TRUE,FALSE
DVL1,TRUE,TRUE,FALSE
PDLIM1,TRUE,TRUE,FALSE
CCNJ,TRUE,TRUE,FALSE
GATA3,TRUE,TRUE,FALSE
ATRNL1,TRUE,TRUE,FALSE
HPS1,TRUE,TRUE,FALSE
PHYH,TRUE,TRUE,FALSE
RASSF4,TRUE,TRUE,FALSE
DNMBP,TRUE,TRUE,FALSE
RAB11FIP2,TRUE,TRUE,FALSE
CXCL12,TRUE,TRUE,FALSE
ERLIN1,TRUE,TRUE,FALSE
EIF3A,TRUE,TRUE,FALSE
PKD2L1,TRUE,TRUE,FALSE
CUBN,TRUE,TRUE,FALSE
TRDMT1,TRUE,TRUE,FALSE
DDX50,TRUE,TRUE,FALSE
MAPK8,TRUE,TRUE,FALSE
SEC23IP,TRUE,TRUE,FALSE
ATE1,TRUE,TRUE,FALSE
NSMCE4A,TRUE,TRUE,FALSE
PLEKHA1,TRUE,TRUE,FALSE
PALD1,TRUE,TRUE,FALSE
UNC5B,TRUE,TRUE,FALSE
CDH23,TRUE,TRUE,FALSE
SPOCK2,TRUE,TRUE,FALSE
MICU1,TRUE,TRUE,FALSE
PPP3CB,TRUE,TRUE,FALSE
CCSER2,TRUE,TRUE,FALSE
BMPR1A,TRUE,TRUE,FALSE
MINPP1,TRUE,TRUE,FALSE
ACTA2,TRUE,TRUE,FALSE
LIPA,TRUE,TRUE,FALSE
TLX1,TRUE,TRUE,FALSE
LZTS2,TRUE,TRUE,FALSE
SFXN3,TRUE,TRUE,FALSE
KAZALD1,TRUE,TRUE,FALSE
FBXW4,TRUE,TRUE,FALSE
FGF8,TRUE,TRUE,FALSE
NPM3,TRUE,TRUE,FALSE
TNKS2,TRUE,TRUE,FALSE
GBF1,TRUE,TRUE,FALSE
ARHGAP21,TRUE,TRUE,FALSE
CPEB3,TRUE,TRUE,FALSE
FBXL15,TRUE,TRUE,FALSE
CUEDC2,TRUE,TRUE,FALSE
SUFU,TRUE,TRUE,FALSE
ANKRD26,TRUE,TRUE,FALSE
ACBD5,TRUE,TRUE,FALSE
LHPP,TRUE,TRUE,FALSE
LARP4B,TRUE,TRUE,FALSE
GTPBP4,TRUE,TRUE,FALSE
BCCIP,TRUE,TRUE,FALSE
MTPAP,TRUE,TRUE,FALSE
SH3PXD2A,TRUE,TRUE,FALSE
PITRM1,TRUE,TRUE,FALSE
MAP3K8,TRUE,TRUE,FALSE
DKK1,TRUE,TRUE,FALSE
EBF3,TRUE,TRUE,FALSE
GLRX3,TRUE,TRUE,FALSE
SORCS1,TRUE,TRUE,FALSE
XPNPEP1,TRUE,TRUE,FALSE
SMC3,TRUE,TRUE,FALSE
SHOC2,TRUE,TRUE,FALSE
TFAM,TRUE,TRUE,FALSE
CCDC6,TRUE,TRUE,FALSE
CUL2,TRUE,TRUE,FALSE
CCNY,TRUE,TRUE,FALSE
UBE2S,TRUE,TRUE,FALSE
ZMIZ1,TRUE,TRUE,FALSE
DNAJC12,TRUE,TRUE,FALSE
PPIF,TRUE,TRUE,FALSE
PBLD,TRUE,TRUE,FALSE
TSPAN14,TRUE,TRUE,FALSE
LGI1,TRUE,TRUE,FALSE
TBC1D12,TRUE,TRUE,FALSE
KRT23,TRUE,TRUE,FALSE
NUFIP2,TRUE,TRUE,FALSE
GIT1,TRUE,TRUE,FALSE
FBXL20,TRUE,TRUE,FALSE
RUNDC3A,TRUE,TRUE,FALSE
UBTF,TRUE,TRUE,FALSE
CSF3,TRUE,TRUE,FALSE
PSMD3,TRUE,TRUE,FALSE
CASC3,TRUE,TRUE,FALSE
RAPGEFL1,TRUE,TRUE,FALSE
RGS9,TRUE,TRUE,FALSE
RNF43,TRUE,TRUE,FALSE
WNT3,TRUE,TRUE,FALSE
ASPA,TRUE,TRUE,FALSE
RAD51C,TRUE,TRUE,FALSE
MTMR4,TRUE,TRUE,FALSE
TRIM37,TRUE,TRUE,FALSE
P2RX1,TRUE,TRUE,FALSE
DHX40,TRUE,TRUE,FALSE
TUBD1,TRUE,TRUE,FALSE
KPNB1,TRUE,TRUE,FALSE
GOSR2,TRUE,TRUE,FALSE
PNPO,TRUE,TRUE,FALSE
TRIM16L,TRUE,TRUE,FALSE
CDK5RAP3,TRUE,TRUE,FALSE
CBX1,TRUE,TRUE,FALSE
RECQL5,TRUE,TRUE,FALSE
PIGL,TRUE,TRUE,FALSE
GALK1,TRUE,TRUE,FALSE
INTS2,TRUE,TRUE,FALSE
CAMTA2,TRUE,TRUE,FALSE
MED13,TRUE,TRUE,FALSE
HOXB6,TRUE,TRUE,FALSE
ENO3,TRUE,TRUE,FALSE
PFN1,TRUE,TRUE,FALSE
RNF167,TRUE,TRUE,FALSE
SLC25A11,TRUE,TRUE,FALSE
RASD1,TRUE,TRUE,FALSE
CHRNE,TRUE,TRUE,FALSE
RAI1,TRUE,TRUE,FALSE
NUP88,TRUE,TRUE,FALSE
C1QBP,TRUE,TRUE,FALSE
SLC6A4,TRUE,TRUE,FALSE
BLMH,TRUE,TRUE,FALSE
CPD,TRUE,TRUE,FALSE
GOSR1,TRUE,TRUE,FALSE
CCDC47,TRUE,TRUE,FALSE
MED31,TRUE,TRUE,FALSE
DRG2,TRUE,TRUE,FALSE
FTSJ3,TRUE,TRUE,FALSE
AKAP10,TRUE,TRUE,FALSE
ALDH3A1,TRUE,TRUE,FALSE
SMARCD2,TRUE,TRUE,FALSE
ICAM2,TRUE,TRUE,FALSE
SYNGR2,TRUE,TRUE,FALSE
B9D1,TRUE,TRUE,FALSE
UTP6,TRUE,TRUE,FALSE
DDX5,TRUE,TRUE,FALSE
CYTH1,TRUE,TRUE,FALSE
PSMD11,TRUE,TRUE,FALSE
LGALS3BP,TRUE,TRUE,FALSE
ASIC2,TRUE,TRUE,FALSE
CCL2,TRUE,TRUE,FALSE
CCL8,TRUE,TRUE,FALSE
PEX12,TRUE,TRUE,FALSE
DHX58,TRUE,TRUE,FALSE
KAT2A,TRUE,TRUE,FALSE
RAB5C,TRUE,TRUE,FALSE
NAGLU,TRUE,TRUE,FALSE
HSD17B1P1,TRUE,TRUE,FALSE
HSD17B1,TRUE,TRUE,FALSE
MLX,TRUE,TRUE,FALSE
CNTNAP1,TRUE,TRUE,FALSE
ABI3,TRUE,TRUE,FALSE
EZH1,TRUE,TRUE,FALSE
DLX4,TRUE,TRUE,FALSE
PPP1R9B,TRUE,TRUE,FALSE
COL1A1,TRUE,TRUE,FALSE
SGCA,TRUE,TRUE,FALSE
VAT1,TRUE,TRUE,FALSE
LRRC59,TRUE,TRUE,FALSE
RND2,TRUE,TRUE,FALSE
ALOX12,TRUE,TRUE,FALSE
HDAC5,TRUE,TRUE,FALSE
ABCC3,TRUE,TRUE,FALSE
LUC7L3,TRUE,TRUE,FALSE
MPP2,TRUE,TRUE,FALSE
SMURF2,TRUE,TRUE,FALSE
DUSP3,TRUE,TRUE,FALSE
CACNG1,TRUE,TRUE,FALSE
EFTUD2,TRUE,TRUE,FALSE
HLF,TRUE,TRUE,FALSE
SLC16A6,TRUE,TRUE,FALSE
PRKAR1A,TRUE,TRUE,FALSE
EFNB3,TRUE,TRUE,FALSE
FAM20A,TRUE,TRUE,FALSE
YWHAE,TRUE,TRUE,FALSE
MMD,TRUE,TRUE,FALSE
RANGRF,TRUE,TRUE,FALSE
DPH1,TRUE,TRUE,FALSE
MAP2K6,TRUE,TRUE,FALSE
DHRS7B,TRUE,TRUE,FALSE
WSB1,TRUE,TRUE,FALSE
RCVRN,TRUE,TRUE,FALSE
SLC9A3R1,TRUE,TRUE,FALSE
MYH3,TRUE,TRUE,FALSE
NAT9,TRUE,TRUE,FALSE
TMEM104,TRUE,TRUE,FALSE
VTN,TRUE,TRUE,FALSE
TNFAIP1,TRUE,TRUE,FALSE
IFT20,TRUE,TRUE,FALSE
TMEM97,TRUE,TRUE,FALSE
CDR2L,TRUE,TRUE,FALSE
PMP22,TRUE,TRUE,FALSE
UNC119,TRUE,TRUE,FALSE
ALDOC,TRUE,TRUE,FALSE
SUPT6H,TRUE,TRUE,FALSE
RAB34,TRUE,TRUE,FALSE
PHF12,TRUE,TRUE,FALSE
TMEM33,TRUE,TRUE,FALSE
GABRA4,TRUE,TRUE,FALSE
GNRHR,TRUE,TRUE,FALSE
SLAIN2,TRUE,TRUE,FALSE
OCIAD1,TRUE,TRUE,FALSE
DCUN1D4,TRUE,TRUE,FALSE
USP46,TRUE,TRUE,FALSE
CHIC2,TRUE,TRUE,FALSE
NMU,TRUE,TRUE,FALSE
LAMTOR3,TRUE,TRUE,FALSE
NFKB1,TRUE,TRUE,FALSE
MANBA,TRUE,TRUE,FALSE
UBE2D3,TRUE,TRUE,FALSE
MAPK10,TRUE,TRUE,FALSE
ELF2,TRUE,TRUE,FALSE
NDUFC1,TRUE,TRUE,FALSE
TBC1D9,TRUE,TRUE,FALSE
ZNF330,TRUE,TRUE,FALSE
INPP4B,TRUE,TRUE,FALSE
GAB1,TRUE,TRUE,FALSE
KLHL2,TRUE,TRUE,FALSE
CPE,TRUE,TRUE,FALSE
WFS1,TRUE,TRUE,FALSE
GRPEL1,TRUE,TRUE,FALSE
GAR1,TRUE,TRUE,FALSE
FRG1,TRUE,TRUE,FALSE
CLCN3,TRUE,TRUE,FALSE
AADAT,TRUE,TRUE,FALSE
GALNT7,TRUE,TRUE,FALSE
DHX15,TRUE,TRUE,FALSE
SOD3,TRUE,TRUE,FALSE
SEPSECS,TRUE,TRUE,FALSE
TRIM2,TRUE,TRUE,FALSE
SLC2A9,TRUE,TRUE,FALSE
FBXW7,TRUE,TRUE,FALSE
NEIL3,TRUE,TRUE,FALSE
TBC1D19,TRUE,TRUE,FALSE
SH3D19,TRUE,TRUE,FALSE
STIM2,TRUE,TRUE,FALSE
NKX3-2,TRUE,TRUE,FALSE
MFSD10,TRUE,TRUE,FALSE
GLRB,TRUE,TRUE,FALSE
BST1,TRUE,TRUE,FALSE
RAPGEF2,TRUE,TRUE,FALSE
HGFAC,TRUE,TRUE,FALSE
SNX25,TRUE,TRUE,FALSE
LRP2BP,TRUE,TRUE,FALSE
UFSP2,TRUE,TRUE,FALSE
KLF3,TRUE,TRUE,FALSE
KLHL5,TRUE,TRUE,FALSE
FAM149A,TRUE,TRUE,FALSE
NCAPG,TRUE,TRUE,FALSE
UGDH,TRUE,TRUE,FALSE
PPARGC1A,TRUE,TRUE,FALSE
DDX25,TRUE,TRUE,FALSE
CRYAB,TRUE,TRUE,FALSE
HTATIP2,TRUE,TRUE,FALSE
CTSC,TRUE,TRUE,FALSE
CCDC34,TRUE,TRUE,FALSE
ZBTB16,TRUE,TRUE,FALSE
ELP4,TRUE,TRUE,FALSE
MTCH2,TRUE,TRUE,FALSE
FNBP4,TRUE,TRUE,FALSE
TECTA,TRUE,TRUE,FALSE
SC5D,TRUE,TRUE,FALSE
CRTAM,TRUE,TRUE,FALSE
B3GAT1,TRUE,TRUE,FALSE
HSPA8,TRUE,TRUE,FALSE
P2RX3,TRUE,TRUE,FALSE
VWA5A,TRUE,TRUE,FALSE
DNAJC4,TRUE,TRUE,FALSE
SIAE,TRUE,TRUE,FALSE
SNX15,TRUE,TRUE,FALSE
LPXN,TRUE,TRUE,FALSE
DTX4,TRUE,TRUE,FALSE
ATG2A,TRUE,TRUE,FALSE
EHD1,TRUE,TRUE,FALSE
OSBP,TRUE,TRUE,FALSE
UNC93B1,TRUE,TRUE,FALSE
PUS3,TRUE,TRUE,FALSE
DCPS,TRUE,TRUE,FALSE
FOXRED1,TRUE,TRUE,FALSE
PPP6R3,TRUE,TRUE,FALSE
NRXN2,TRUE,TRUE,FALSE
MS4A6A,TRUE,TRUE,FALSE
MS4A4A,TRUE,TRUE,FALSE
ST3GAL4,TRUE,TRUE,FALSE
CPT1A,TRUE,TRUE,FALSE
CCND1,TRUE,TRUE,FALSE
CCDC86,TRUE,TRUE,FALSE
PRPF19,TRUE,TRUE,FALSE
TMEM109,TRUE,TRUE,FALSE
CCKBR,TRUE,TRUE,FALSE
HPX,TRUE,TRUE,FALSE
TRIM3,TRUE,TRUE,FALSE
CHORDC1,TRUE,TRUE,FALSE
FOLR1,TRUE,TRUE,FALSE
ANAPC15,TRUE,TRUE,FALSE
FOLR3,TRUE,TRUE,FALSE
PANX1,TRUE,TRUE,FALSE
ARHGEF17,TRUE,TRUE,FALSE
CEP164,TRUE,TRUE,FALSE
RNF141,TRUE,TRUE,FALSE
EIF4G2,TRUE,TRUE,FALSE
IL10RA,TRUE,TRUE,FALSE
GALNT18,TRUE,TRUE,FALSE
BIRC2,TRUE,TRUE,FALSE
UBE4A,TRUE,TRUE,FALSE
DDX6,TRUE,TRUE,FALSE
UPK2,TRUE,TRUE,FALSE
CBL,TRUE,TRUE,FALSE
HIPK3,TRUE,TRUE,FALSE
KIAA1549L,TRUE,TRUE,FALSE
FBXO3,TRUE,TRUE,FALSE
PDHX,TRUE,TRUE,FALSE
SLC1A2,TRUE,TRUE,FALSE
COMMD9,TRUE,TRUE,FALSE
SLC15A3,TRUE,TRUE,FALSE
CD5,TRUE,TRUE,FALSE
ACCS,TRUE,TRUE,FALSE
MDK,TRUE,TRUE,FALSE
AMBRA1,TRUE,TRUE,FALSE
MADD,TRUE,TRUE,FALSE
PTPMT1,TRUE,TRUE,FALSE
NAA40,TRUE,TRUE,FALSE
SLC22A18,TRUE,TRUE,FALSE
CD81,TRUE,TRUE,FALSE
SLC35F2,TRUE,TRUE,FALSE
ELMOD1,TRUE,TRUE,FALSE
SOX6,TRUE,TRUE,FALSE
PITPNM1,TRUE,TRUE,FALSE
AIP,TRUE,TRUE,FALSE
NUP98,TRUE,TRUE,FALSE
NDUFS8,TRUE,TRUE,FALSE
TCIRG1,TRUE,TRUE,FALSE
CHKA,TRUE,TRUE,FALSE
EXPH5,TRUE,TRUE,FALSE
HPS5,TRUE,TRUE,FALSE
GTF2H1,TRUE,TRUE,FALSE
POU2AF1,TRUE,TRUE,FALSE
PTPN5,TRUE,TRUE,FALSE
VWF,TRUE,TRUE,FALSE
PSMD9,TRUE,TRUE,FALSE
PPFIBP1,TRUE,TRUE,FALSE
PRPF40B,TRUE,TRUE,FALSE
CD69,TRUE,TRUE,FALSE
PRDM4,TRUE,TRUE,FALSE
CLEC2B,TRUE,TRUE,FALSE
COQ5,TRUE,TRUE,FALSE
SELPLG,TRUE,TRUE,FALSE
CORO1C,TRUE,TRUE,FALSE
ASIC1,TRUE,TRUE,FALSE
DAO,TRUE,TRUE,FALSE
CAPRIN2,TRUE,TRUE,FALSE
TSPAN11,TRUE,TRUE,FALSE
KCTD10,TRUE,TRUE,FALSE
SLC11A2,TRUE,TRUE,FALSE
MLEC,TRUE,TRUE,FALSE
MVK,TRUE,TRUE,FALSE
CSRNP2,TRUE,TRUE,FALSE
CAMKK2,TRUE,TRUE,FALSE
BIN2,TRUE,TRUE,FALSE
IL23A,TRUE,TRUE,FALSE
PTGES3,TRUE,TRUE,FALSE
BCL7A,TRUE,TRUE,FALSE
RSRC2,TRUE,TRUE,FALSE
CYP27B1,TRUE,TRUE,FALSE
LIN7A,TRUE,TRUE,FALSE
KRT18,TRUE,TRUE,FALSE
ACSS3,TRUE,TRUE,FALSE
GLI1,TRUE,TRUE,FALSE
PPM1H,TRUE,TRUE,FALSE
METAP2,TRUE,TRUE,FALSE
LTA4H,TRUE,TRUE,FALSE
ELK3,TRUE,TRUE,FALSE
SLC6A12,TRUE,TRUE,FALSE
WNT5B,TRUE,TRUE,FALSE
MAGOHB,TRUE,TRUE,FALSE
TRPV4,TRUE,TRUE,FALSE
ITFG2,TRUE,TRUE,FALSE
FOXM1,TRUE,TRUE,FALSE
PRR4,TRUE,TRUE,FALSE
PRMT8,TRUE,TRUE,FALSE
PARP11,TRUE,TRUE,FALSE
ARPC3,TRUE,TRUE,FALSE
GPN3,TRUE,TRUE,FALSE
VPS29,TRUE,TRUE,FALSE
RAD51AP1,TRUE,TRUE,FALSE
CUX2,TRUE,TRUE,FALSE
SH2B3,TRUE,TRUE,FALSE
AKAP3,TRUE,TRUE,FALSE
MANSC1,TRUE,TRUE,FALSE
KCNA1,TRUE,TRUE,FALSE
DUSP16,TRUE,TRUE,FALSE
CREBL2,TRUE,TRUE,FALSE
ACAD10,TRUE,TRUE,FALSE
ALDH2,TRUE,TRUE,FALSE
CDKN1B,TRUE,TRUE,FALSE
NAA25,TRUE,TRUE,FALSE
GSG1,TRUE,TRUE,FALSE
SCNN1A,TRUE,TRUE,FALSE
LTBR,TRUE,TRUE,FALSE
OGFOD2,TRUE,TRUE,FALSE
CDK2AP1,TRUE,TRUE,FALSE
OAS3,TRUE,TRUE,FALSE
OAS2,TRUE,TRUE,FALSE
ART4,TRUE,TRUE,FALSE
MGP,TRUE,TRUE,FALSE
RASAL1,TRUE,TRUE,FALSE
ARHGDIB,TRUE,TRUE,FALSE
GTF2H3,TRUE,TRUE,FALSE
EIF2B1,TRUE,TRUE,FALSE
DDX55,TRUE,TRUE,FALSE
SLC38A1,TRUE,TRUE,FALSE
RERGL,TRUE,TRUE,FALSE
ENDOU,TRUE,TRUE,FALSE
VDR,TRUE,TRUE,FALSE
FZD10,TRUE,TRUE,FALSE
RFC5,TRUE,TRUE,FALSE
STX2,TRUE,TRUE,FALSE
COPZ1,TRUE,TRUE,FALSE
TBC1D30,TRUE,TRUE,FALSE
CAND1,TRUE,TRUE,FALSE
RAB5B,TRUE,TRUE,FALSE
MDM1,TRUE,TRUE,FALSE
NUP107,TRUE,TRUE,FALSE
CNOT2,TRUE,TRUE,FALSE
TIMELESS,TRUE,TRUE,FALSE
CPSF6,TRUE,TRUE,FALSE
KRR1,TRUE,TRUE,FALSE
GAPDH,TRUE,TRUE,FALSE
NOP2,TRUE,TRUE,FALSE
CHD4,TRUE,TRUE,FALSE
ACRBP,TRUE,TRUE,FALSE
UHRF1BP1L,TRUE,TRUE,FALSE
COPS7A,TRUE,TRUE,FALSE
ING4,TRUE,TRUE,FALSE
GNB3,TRUE,TRUE,FALSE
CDCA3,TRUE,TRUE,FALSE
CHPT1,TRUE,TRUE,FALSE
USP5,TRUE,TRUE,FALSE
TPI1,TRUE,TRUE,FALSE
GNPTAB,TRUE,TRUE,FALSE
SPSB2,TRUE,TRUE,FALSE
ENO2,TRUE,TRUE,FALSE
ATN1,TRUE,TRUE,FALSE
PTPN6,TRUE,TRUE,FALSE
LPCAT3,TRUE,TRUE,FALSE
NT5DC3,TRUE,TRUE,FALSE
SUDS3,TRUE,TRUE,FALSE
GOLT1B,TRUE,TRUE,FALSE
LDHB,TRUE,TRUE,FALSE
PRKAB1,TRUE,TRUE,FALSE
CMAS,TRUE,TRUE,FALSE
HCFC2,TRUE,TRUE,FALSE
ST8SIA1,TRUE,TRUE,FALSE
CLEC4A,TRUE,TRUE,FALSE
C2CD5,TRUE,TRUE,FALSE
RAB35,TRUE,TRUE,FALSE
PHC1,TRUE,TRUE,FALSE
COX6A1,TRUE,TRUE,FALSE
RFX4,TRUE,TRUE,FALSE
RIC8B,TRUE,TRUE,FALSE
SRSF9,TRUE,TRUE,FALSE
FGFR1OP2,TRUE,TRUE,FALSE
KLRB1,TRUE,TRUE,FALSE
COL12A1,TRUE,TRUE,FALSE
BTN3A3,TRUE,TRUE,FALSE
TDP2,TRUE,TRUE,FALSE
FRK,TRUE,TRUE,FALSE
DSE,TRUE,TRUE,FALSE
RWDD1,TRUE,TRUE,FALSE
RSPH4A,TRUE,TRUE,FALSE
MAK,TRUE,TRUE,FALSE
TMEM14C,TRUE,TRUE,FALSE
PAK1IP1,TRUE,TRUE,FALSE
GCNT2,TRUE,TRUE,FALSE
SMIM8,TRUE,TRUE,FALSE
NEDD9,TRUE,TRUE,FALSE
CEP85L,TRUE,TRUE,FALSE
ADTRP,TRUE,TRUE,FALSE
ASF1A,TRUE,TRUE,FALSE
MCM9,TRUE,TRUE,FALSE
FAM184A,TRUE,TRUE,FALSE
RNGTT,TRUE,TRUE,FALSE
MAN1A1,TRUE,TRUE,FALSE
GABRR2,TRUE,TRUE,FALSE
SERINC1,TRUE,TRUE,FALSE
HDDC2,TRUE,TRUE,FALSE
TPD52L1,TRUE,TRUE,FALSE
HINT3,TRUE,TRUE,FALSE
NCOA7,TRUE,TRUE,FALSE
SASH1,TRUE,TRUE,FALSE
UST,TRUE,TRUE,FALSE
ULBP1,TRUE,TRUE,FALSE
FBXO5,TRUE,TRUE,FALSE
MTRF1L,TRUE,TRUE,FALSE
PPARD,TRUE,TRUE,FALSE
FANCE,TRUE,TRUE,FALSE
TULP1,TRUE,TRUE,FALSE
SLC26A8,TRUE,TRUE,FALSE
MAPK14,TRUE,TRUE,FALSE
KCTD20,TRUE,TRUE,FALSE
STK38,TRUE,TRUE,FALSE
SRSF3,TRUE,TRUE,FALSE
SOD2,TRUE,TRUE,FALSE
MCM3,TRUE,TRUE,FALSE
RNF8,TRUE,TRUE,FALSE
PHACTR1,TRUE,TRUE,FALSE
MDGA1,TRUE,TRUE,FALSE
FBXO9,TRUE,TRUE,FALSE
CD83,TRUE,TRUE,FALSE
MDN1,TRUE,TRUE,FALSE
GLP1R,TRUE,TRUE,FALSE
SAYSD1,TRUE,TRUE,FALSE
BMP5,TRUE,TRUE,FALSE
BACH2,TRUE,TRUE,FALSE
RBM24,TRUE,TRUE,FALSE
CAP2,TRUE,TRUE,FALSE
TREML2,TRUE,TRUE,FALSE
ZNF451,TRUE,TRUE,FALSE
BAG2,TRUE,TRUE,FALSE
RAB23,TRUE,TRUE,FALSE
FHL5,TRUE,TRUE,FALSE
GPR63,TRUE,TRUE,FALSE
KHDRBS2,TRUE,TRUE,FALSE
FBXL4,TRUE,TRUE,FALSE
CCNC,TRUE,TRUE,FALSE
PRDM13,TRUE,TRUE,FALSE
E2F3,TRUE,TRUE,FALSE
PTP4A1,TRUE,TRUE,FALSE
ASCC3,TRUE,TRUE,FALSE
BVES,TRUE,TRUE,FALSE
COL9A1,TRUE,TRUE,FALSE
MED23,TRUE,TRUE,FALSE
WASF1,TRUE,TRUE,FALSE
GPLD1,TRUE,TRUE,FALSE
ALDH5A1,TRUE,TRUE,FALSE
VNN1,TRUE,TRUE,FALSE
VNN2,TRUE,TRUE,FALSE
ACOT13,TRUE,TRUE,FALSE
SMAP1,TRUE,TRUE,FALSE
B3GAT2,TRUE,TRUE,FALSE
GMNN,TRUE,TRUE,FALSE
EYA4,TRUE,TRUE,FALSE
SOBP,TRUE,TRUE,FALSE
NR2E1,TRUE,TRUE,FALSE
SNX3,TRUE,TRUE,FALSE
HBS1L,TRUE,TRUE,FALSE
TRIM38,TRUE,TRUE,FALSE
PEX7,TRUE,TRUE,FALSE
ZBTB24,TRUE,TRUE,FALSE
FIG4,TRUE,TRUE,FALSE
PERP,TRUE,TRUE,FALSE
SLC16A10,TRUE,TRUE,FALSE
HECA,TRUE,TRUE,FALSE
PHACTR2,TRUE,TRUE,FALSE
EPM2A,TRUE,TRUE,FALSE
SLC39A7,TRUE,TRUE,FALSE
PHF1,TRUE,TRUE,FALSE
CUTA,TRUE,TRUE,FALSE
PACRG,TRUE,TRUE,FALSE
QKI,TRUE,TRUE,FALSE
PDE10A,TRUE,TRUE,FALSE
MDFI,TRUE,TRUE,FALSE
TFEB,TRUE,TRUE,FALSE
SMOC2,TRUE,TRUE,FALSE
CCND3,TRUE,TRUE,FALSE
BYSL,TRUE,TRUE,FALSE
FAM120B,TRUE,TRUE,FALSE
TBP,TRUE,TRUE,FALSE
GUCA1B,TRUE,TRUE,FALSE
PRPH2,TRUE,TRUE,FALSE
PPP2R5D,TRUE,TRUE,FALSE
PTK7,TRUE,TRUE,FALSE
SRF,TRUE,TRUE,FALSE
CUL9,TRUE,TRUE,FALSE
DNPH1,TRUE,TRUE,FALSE
DUSP22,TRUE,TRUE,FALSE
EXOC2,TRUE,TRUE,FALSE
COX7A2,TRUE,TRUE,FALSE
TMEM30A,TRUE,TRUE,FALSE
GMDS,TRUE,TRUE,FALSE
SENP6,TRUE,TRUE,FALSE
IMPG1,TRUE,TRUE,FALSE
VEGFA,TRUE,TRUE,FALSE
PRPF4B,TRUE,TRUE,FALSE
TTK,TRUE,TRUE,FALSE
SLC29A1,TRUE,TRUE,FALSE
BTN2A1,TRUE,TRUE,FALSE
LAMA4,TRUE,TRUE,FALSE
CLIC5,TRUE,TRUE,FALSE
FBRSL1,TRUE,TRUE,FALSE
ENPP5,TRUE,TRUE,FALSE
LY86,TRUE,TRUE,FALSE
PRSS16,TRUE,TRUE,FALSE
MEP1A,TRUE,TRUE,FALSE
TBX18,TRUE,TRUE,FALSE
PCDHB2,TRUE,TRUE,FALSE
HARS2,TRUE,TRUE,FALSE
NUDT12,TRUE,TRUE,FALSE
CEP72,TRUE,TRUE,FALSE
MAN2A1,TRUE,TRUE,FALSE
SEMA5A,TRUE,TRUE,FALSE
C7,TRUE,TRUE,FALSE
GHR,TRUE,TRUE,FALSE
HMGCS1,TRUE,TRUE,FALSE
DAP,TRUE,TRUE,FALSE
NME5,TRUE,TRUE,FALSE
BRD8,TRUE,TRUE,FALSE
KIF20A,TRUE,TRUE,FALSE
NNT,TRUE,TRUE,FALSE
HSPA9,TRUE,TRUE,FALSE
PFDN1,TRUE,TRUE,FALSE
HBEGF,TRUE,TRUE,FALSE
SLC4A9,TRUE,TRUE,FALSE
LOX,TRUE,TRUE,FALSE
GZMK,TRUE,TRUE,FALSE
CDH9,TRUE,TRUE,FALSE
APBB3,TRUE,TRUE,FALSE
TMCO6,TRUE,TRUE,FALSE
SPARC,TRUE,TRUE,FALSE
IK,TRUE,TRUE,FALSE
HMGCR,TRUE,TRUE,FALSE
FAF2,TRUE,TRUE,FALSE
PCDHB3,TRUE,TRUE,FALSE
PCDHB5,TRUE,TRUE,FALSE
PCDHB6,TRUE,TRUE,FALSE
PCDHB7,TRUE,TRUE,FALSE
PDE8B,TRUE,TRUE,FALSE
CLK4,TRUE,TRUE,FALSE
PCDHB15,TRUE,TRUE,FALSE
GRM6,TRUE,TRUE,FALSE
ITK,TRUE,TRUE,FALSE
RNF130,TRUE,TRUE,FALSE
THG1L,TRUE,TRUE,FALSE
ARSB,TRUE,TRUE,FALSE
CLINT1,TRUE,TRUE,FALSE
THBS4,TRUE,TRUE,FALSE
CNOT6,TRUE,TRUE,FALSE
BTNL8,TRUE,TRUE,FALSE
TTC1,TRUE,TRUE,FALSE
MSH3,TRUE,TRUE,FALSE
RASGRF2,TRUE,TRUE,FALSE
